Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Weather_Conditions,Road_Surface_Conditions,Speed_limit
201501JI40134,0.089313,51.55625,3,2,1,2015-02-25,4,February,13:00:00,13,1,1,30
201501JI40135,0.068973,51.591232,3,2,1,2015-02-19,5,February,15:50:00,15,1,1,30
201501JI40136,0.102853,51.565181,3,2,1,2015-02-20,6,February,11:35:00,11,1,1,30
201501JI40137,0.070247,51.562073,3,1,1,2015-02-20,6,February,11:30:00,11,1,1,30
201501JI40138,0.109254,51.609939,3,2,1,2015-02-19,5,February,13:40:00,13,1,1,30
201501JI40139,0.081915,51.590104,3,2,3,2015-02-22,1,February,17:54:00,17,2,2,30
201501JI40141,0.06691,51.555298,3,2,1,2015-02-20,6,February,06:30:00,6,2,2,30
201501JI40144,0.062346,51.591529,3,2,1,2015-02-13,6,February,17:46:00,17,2,2,30
201501JI40146,0.072168,51.556734,3,2,1,2015-03-02,2,March,08:08:00,8,1,1,40
201501JI40147,0.078951,51.594743,3,2,1,2015-02-13,6,February,19:30:00,19,4,2,30
201501JI40149,0.061309,51.575,2,1,1,2015-02-28,7,February,12:00:00,12,1,1,30
201501JI40152,0.053552,51.579003,3,1,1,2015-03-02,2,March,15:30:00,15,1,1,30
201501JI40153,0.063067,51.591516,3,1,1,2015-02-27,6,February,09:06:00,9,1,1,30
201501JI40154,0.024964,51.614481,3,2,1,2015-02-24,3,February,18:55:00,18,1,1,30
201501JI40156,0.067812,51.562476,3,2,2,2015-02-27,6,February,13:55:00,13,1,1,30
201501JI40157,0.110429,51.566753,3,2,1,2015-02-22,1,February,14:55:00,14,2,2,30
201501JI40158,0.0944,51.563353,3,2,1,2015-02-25,4,February,09:00:00,9,2,2,30
201501JI40160,0.048218,51.604815,3,2,1,2015-02-27,6,February,16:55:00,16,1,1,30
201501JI40161,0.055523,51.571505,2,1,1,2015-03-01,1,March,01:30:00,1,1,1,30
201501JI40162,0.075152,51.549397,3,1,1,2015-02-25,4,February,17:20:00,17,1,1,30
201501JI40163,0.019766,51.572216,3,3,1,2015-03-10,3,March,16:11:00,16,1,1,50
201501JI40165,0.08261,51.573725,3,2,1,2015-02-21,7,February,10:44:00,10,1,1,50
201501JI40166,0.067752,51.577045,3,2,1,2015-03-01,1,March,02:15:00,2,1,1,30
201501JI40167,0.069808,51.587351,3,1,1,2015-03-03,3,March,16:22:00,16,1,1,30
201501JI40168,0.10019,51.576289,3,2,1,2015-02-28,7,February,13:00:00,13,1,1,30
201501JI40169,0.073177,51.604287,3,2,2,2015-03-03,3,March,21:00:00,21,1,1,30
201501JI40170,0.070907,51.557565,3,1,1,2015-03-03,3,March,15:38:00,15,1,1,30
201501JI40171,0.110156,51.56397,3,2,1,2015-02-12,5,February,13:30:00,13,1,1,30
201501JI40172,0.117359,51.582366,3,2,1,2015-02-27,6,February,09:45:00,9,9,1,30
201501JI40173,0.117499,51.582273,3,2,1,2015-03-04,4,March,13:05:00,13,1,1,30
201501JI40174,0.025747,51.596393,3,2,1,2015-03-14,7,March,00:10:00,0,1,1,50
201501JI40175,0.065793,51.556127,3,2,1,2015-03-12,5,March,10:05:00,10,1,1,30
201501JI40177,0.03688,51.593502,3,2,1,2015-03-18,4,March,13:24:00,13,1,1,30
201501JI40178,0.077501,51.559787,3,1,1,2015-03-18,4,March,09:00:00,9,1,1,30
201501JI40179,0.110457,51.607849,3,2,2,2015-03-05,5,March,02:50:00,2,1,1,30
201501JI40180,0.120257,51.607403,3,2,1,2015-03-21,7,March,12:20:00,12,1,1,30
201501JI40181,0.06354,51.557336,3,2,1,2015-02-19,5,February,17:38:00,17,2,2,50
201501JI40183,0.03844,51.576749,3,5,6,2015-03-01,1,March,13:58:00,13,1,1,50
201501JI40184,0.076594,51.546224,3,2,1,2015-03-19,5,March,03:08:00,3,1,1,30
201501JI40185,0.071398,51.555668,3,1,1,2015-03-13,6,March,11:25:00,11,1,1,30
201501JI40186,0.083884,51.566868,3,2,1,2015-03-07,7,March,13:41:00,13,1,1,30
201501JI40187,0.083638,51.555182,3,1,1,2015-03-10,3,March,09:00:00,9,1,1,30
201501JI40188,0.024886,51.564034,3,1,1,2015-03-15,1,March,07:20:00,7,1,1,30
201501JI40189,0.063771,51.562457,3,2,1,2015-03-12,5,March,13:05:00,13,1,1,30
201501JI40192,0.106663,51.607018,3,1,1,2015-03-01,1,March,15:05:00,15,8,1,30
201501JI40193,0.083755,51.573525,3,2,1,2015-03-03,3,March,14:35:00,14,1,1,40
201501JI40195,0.121748,51.605308,3,2,3,2015-03-08,1,March,18:45:00,18,1,1,30
201501JI40198,0.062911,51.597634,2,1,1,2015-03-23,2,March,11:12:00,11,1,1,30
201501JI40199,0.11675,51.563042,3,2,3,2015-03-23,2,March,11:25:00,11,1,1,30
201501JI40200,0.035796,51.611236,3,1,1,2015-03-18,4,March,10:26:00,10,1,1,30
201501JI40201,0.116457,51.615745,3,3,2,2015-03-19,5,March,13:57:00,13,1,1,30
201501JI40202,0.096086,51.546687,3,2,2,2015-03-19,5,March,09:10:00,9,1,1,30
201501JI40204,0.042306,51.576052,3,2,1,2015-03-09,2,March,08:30:00,8,9,1,40
201501JI40208,0.031482,51.595484,3,2,3,2015-03-22,1,March,21:17:00,21,1,1,50
201501JI40210,0.019284,51.593896,3,2,1,2015-03-23,2,March,14:02:00,14,1,1,30
201501JI40212,0.097027,51.604763,3,2,2,2015-03-25,4,March,00:05:00,0,1,2,30
201501JI40213,0.041725,51.575972,3,2,1,2015-03-18,4,March,06:45:00,6,1,1,50
201501JI40214,0.020509,51.598731,3,2,1,2015-03-07,7,March,00:20:00,0,8,4,30
201501JI40217,0.09805,51.564277,3,1,1,2015-03-26,5,March,21:30:00,21,1,1,30
201501JI40218,0.117503,51.582363,3,2,1,2015-03-24,3,March,11:02:00,11,1,1,40
201501JI40219,0.072898,51.553753,3,1,1,2015-03-23,2,March,17:16:00,17,1,1,30
201501JI40220,0.067684,51.562838,3,2,1,2015-03-29,1,March,09:35:00,9,1,1,30
201501JI40221,0.083209,51.564722,3,2,1,2015-03-16,2,March,20:30:00,20,1,1,30
201501JI40222,0.070002,51.575747,2,2,1,2015-04-02,5,April,18:45:00,18,1,1,30
201501JI40223,0.121058,51.56881,3,1,1,2015-03-18,4,March,16:05:00,16,1,1,30
201501JI40224,0.138054,51.601954,3,2,2,2015-04-03,6,April,13:45:00,13,1,1,40
201501JI40225,0.063834,51.576575,3,2,1,2015-03-28,7,March,09:42:00,9,1,1,50
201501JI40226,0.079082,51.559669,3,2,1,2015-03-30,2,March,16:00:00,16,1,1,30
201501JI40227,0.118883,51.580989,3,2,1,2015-03-31,3,March,09:15:00,9,1,1,30
201501JI40228,0.019839,51.599912,3,2,1,2015-03-24,3,March,19:00:00,19,1,1,30
201501JI40229,0.109227,51.559491,3,2,1,2015-03-31,3,March,10:22:00,10,4,1,30
201501JI40230,0.022186,51.610482,2,2,1,2015-04-08,4,April,14:50:00,14,1,1,30
201501JI40232,0.016938,51.573523,3,2,1,2015-02-03,3,February,10:30:00,10,1,1,30
201501JI40234,0.044004,51.575303,3,2,1,2015-03-31,3,March,15:05:00,15,4,1,30
201501JI40236,0.069161,51.557237,2,1,1,2015-04-14,3,April,12:10:00,12,1,1,30
201501JI40237,0.072074,51.554667,3,2,1,2015-04-02,5,April,11:16:00,11,1,1,30
201501JI40238,0.083741,51.59214,3,2,1,2015-04-06,2,April,17:43:00,17,1,1,30
201501JI40239,0.083545,51.575237,3,2,1,2015-04-03,6,April,08:45:00,8,1,1,30
201501JI40240,0.065505,51.556132,3,3,1,2015-03-07,7,March,18:11:00,18,1,1,50
201501JI40241,0.127906,51.570214,3,2,1,2015-04-10,6,April,18:20:00,18,1,1,30
201501JI40242,0.069808,51.587351,3,1,1,2015-03-27,6,March,14:00:00,14,1,1,30
201501JI40243,0.071802,51.555032,3,2,2,2015-03-27,6,March,15:00:00,15,1,1,30
201501JI40244,0.066769,51.55539,3,2,4,2015-04-11,7,April,13:40:00,13,1,1,30
201501JI40245,0.071139,51.556302,3,2,1,2015-04-09,5,April,16:40:00,16,1,1,30
201501JI40247,0.108822,51.566332,3,2,1,2015-04-13,2,April,00:25:00,0,1,1,30
201501JI40249,0.036187,51.594144,3,2,1,2015-04-15,4,April,17:20:00,17,1,1,30
201501JI40250,0.025604,51.593158,3,2,1,2015-03-31,3,March,08:35:00,8,2,2,30
201501JI40251,0.022457,51.577565,3,2,1,2015-04-16,5,April,14:05:00,14,1,1,30
201501JI40252,0.120231,51.582044,3,3,1,2015-03-27,6,March,11:40:00,11,1,1,50
201501JI40254,0.037614,51.593759,2,2,1,2015-04-06,2,April,12:23:00,12,1,1,40
201501JI40256,0.118793,51.58216,3,2,2,2015-04-11,7,April,14:31:00,14,1,1,50
201501JI40257,0.096142,51.563592,3,1,1,2015-04-01,4,April,12:28:00,12,1,1,30
201501JI40258,0.05826,51.580989,3,1,1,2015-04-17,6,April,15:42:00,15,1,1,30
201501JI40259,0.117647,51.588565,3,2,1,2015-04-23,5,April,18:00:00,18,1,1,30
201501JI40260,0.028261,51.575037,3,2,1,2015-04-05,1,April,18:59:00,18,1,1,30
201501JI40261,0.097304,51.563751,3,2,1,2015-04-06,2,April,14:20:00,14,1,1,30
201501JI40262,0.06822,51.561929,3,1,1,2015-02-27,6,February,17:00:00,17,1,1,30
201501JI40263,0.077258,51.544953,3,2,3,2015-04-14,3,April,16:30:00,16,1,1,30
201501JI40264,0.095625,51.571155,3,2,1,2015-04-18,7,April,16:30:00,16,1,1,30
201501JI40266,0.1221,51.612855,3,3,3,2015-04-11,7,April,17:30:00,17,1,1,40
201501JI40268,0.020034,51.607552,3,2,1,2015-02-14,7,February,19:10:00,19,1,1,30
201501JI40269,0.073158,51.575331,3,2,1,2015-04-25,7,April,21:30:00,21,1,1,30
201501JI40270,0.0872,51.566809,3,2,1,2015-04-03,6,April,20:54:00,20,1,1,30
201501JI40271,0.089445,51.574862,3,2,1,2015-04-14,3,April,17:00:00,17,1,1,30
201501JI40272,0.083895,51.573432,3,2,1,2015-04-15,4,April,22:45:00,22,1,1,30
201501JI40273,0.060224,51.576548,3,2,2,2015-04-12,1,April,15:39:00,15,1,1,30
201501JI40274,0.0648,51.572421,3,2,1,2015-04-23,5,April,17:30:00,17,1,1,30
201501JI40275,0.018288,51.558392,3,2,1,2015-04-12,1,April,14:43:00,14,1,1,30
201501JI40276,0.102124,51.565014,3,2,1,2015-02-27,6,February,18:30:00,18,1,1,30
201501JI40278,0.108826,51.566422,3,1,1,2015-04-24,6,April,18:50:00,18,1,1,30
201501JI40279,0.05341,51.591865,2,1,1,2015-04-24,6,April,01:17:00,1,1,1,30
201501JI40280,0.023427,51.596163,3,2,1,2015-04-18,7,April,23:45:00,23,1,1,50
201501JI40282,0.022197,51.594475,3,2,1,2015-05-01,6,May,20:10:00,20,1,1,30
201501JI40283,0.083471,51.57362,3,2,2,2015-04-30,5,April,09:00:00,9,1,1,40
201501JI40284,0.02489,51.564124,3,2,1,2015-05-02,7,May,11:55:00,11,1,1,30
201501JI40286,0.116922,51.582284,3,2,2,2015-04-30,5,April,07:10:00,7,1,1,30
201501JI40288,0.021968,51.595828,2,2,1,2015-04-18,7,April,23:30:00,23,1,1,70
201501JI40289,0.046081,51.605482,3,3,5,2015-04-20,2,April,16:00:00,16,1,1,30
201501JI40290,0.09419,51.565066,3,2,1,2015-04-21,3,April,19:22:00,19,1,1,30
201501JI40291,0.067719,51.576326,3,2,1,2015-04-28,3,April,08:15:00,8,1,1,30
201501JI40292,0.022197,51.594475,3,2,1,2015-04-26,1,April,15:42:00,15,1,1,30
201501JI40293,0.043007,51.57559,3,3,1,2015-04-07,3,April,08:50:00,8,1,1,40
201501JI40294,0.047368,51.573086,3,2,1,2015-04-25,7,April,12:37:00,12,1,1,50
201501JI40295,0.067059,51.56177,3,2,1,2015-04-22,4,April,08:40:00,8,1,1,30
201501JI40296,0.019368,51.576269,3,1,1,2015-04-19,1,April,16:50:00,16,1,1,30
201501JI40297,0.074161,51.581518,3,1,1,2015-04-07,3,April,16:45:00,16,1,1,30
201501JI40299,0.045478,51.575997,3,1,1,2015-04-27,2,April,07:55:00,7,1,1,30
201501JI40302,0.06774,51.557711,3,1,1,2015-05-01,6,May,14:18:00,14,1,1,30
201501JI40303,0.104307,51.565424,3,2,1,2015-05-08,6,May,22:02:00,22,1,1,30
201501JI40304,0.078637,51.562555,3,2,1,2015-05-03,1,May,12:56:00,12,1,1,30
201501JI40307,0.084531,51.558943,3,2,1,2015-05-06,4,May,19:35:00,19,2,2,30
201501JI40308,0.079222,51.559577,3,2,1,2015-05-07,5,May,09:37:00,9,1,1,30
201501JI40309,0.050973,51.573023,3,2,1,2015-04-29,4,April,18:35:00,18,1,1,30
201501JI40311,0.083611,51.573527,3,2,1,2015-02-26,5,February,20:48:00,20,1,1,30
201501JI40312,0.116542,51.567902,3,1,1,2015-04-18,7,April,14:10:00,14,1,1,30
201501JI40313,0.114077,51.601849,3,2,1,2015-05-07,5,May,12:20:00,12,1,1,30
201501JI40314,0.10929,51.607601,3,2,2,2015-05-06,4,May,13:30:00,13,1,1,30
201501JI40315,0.022402,51.592584,3,2,1,2015-05-11,2,May,15:52:00,15,1,1,30
201501JI40316,0.098205,51.558249,3,1,1,2015-05-10,1,May,22:54:00,22,1,1,30
201501JI40317,0.101246,51.56476,3,2,4,2015-05-04,2,May,01:35:00,1,1,1,30
201501JI40319,0.138054,51.601954,3,3,1,2015-05-06,4,May,06:55:00,6,1,1,30
201501JI40320,0.129801,51.57063,3,3,1,2015-04-28,3,April,16:53:00,16,1,1,30
201501JI40323,0.054121,51.59482,3,2,3,2015-04-08,4,April,15:46:00,15,1,1,30
201501JI40325,0.047065,51.575969,3,2,1,2015-05-07,5,May,15:46:00,15,1,1,40
201501JI40328,0.083751,51.573435,3,1,1,2015-04-16,5,April,20:46:00,20,1,1,30
201501JI40329,0.022305,51.593664,3,2,1,2015-05-08,6,May,08:10:00,8,1,1,30
201501JI40330,0.083638,51.555182,3,3,1,2015-05-07,5,May,18:20:00,18,1,1,30
201501JI40331,0.045046,51.576004,3,2,1,2015-05-17,1,May,19:40:00,19,1,1,30
201501JI40332,0.11693,51.582463,3,2,1,2015-05-15,6,May,19:25:00,19,1,1,50
201501JI40333,0.041478,51.580113,2,2,3,2015-05-23,7,May,15:58:00,15,1,1,50
201501JI40334,0.066114,51.556841,3,1,1,2015-05-20,4,May,12:30:00,12,1,1,30
201501JI40335,0.1004,51.55893,3,2,1,2015-05-20,4,May,16:55:00,16,1,1,30
201501JI40336,0.075156,51.549487,2,2,2,2015-05-24,1,May,19:09:00,19,1,1,30
201501JI40337,0.112713,51.563115,3,3,1,2015-03-17,3,March,22:35:00,22,1,1,30
201501JI40338,0.026878,51.586122,3,2,1,2015-05-23,7,May,05:18:00,5,1,1,30
201501JI40339,0.068242,51.578296,3,2,2,2015-05-01,6,May,18:50:00,18,1,1,30
201501JI40340,0.092073,51.562945,3,2,1,2015-05-18,2,May,15:30:00,15,1,1,30
201501JI40341,0.08079,51.565484,3,2,1,2015-05-16,7,May,16:15:00,16,1,1,30
201501JI40342,0.079078,51.559579,3,2,1,2015-05-20,4,May,19:00:00,19,1,1,30
201501JI40344,0.065912,51.565117,3,2,1,2015-05-30,7,May,23:20:00,23,1,1,30
201501JI40345,0.073965,51.551846,3,1,1,2015-05-31,1,May,19:38:00,19,1,1,30
201501JI40346,0.034608,51.591114,3,2,2,2015-06-01,2,June,08:40:00,8,1,1,30
201501JI40347,0.043126,51.600768,3,2,1,2015-02-28,7,February,16:20:00,16,1,1,30
201501JI40348,0.094245,51.575676,3,3,1,2015-05-24,1,May,08:00:00,8,1,1,30
201501JI40349,0.027487,51.58683,3,2,1,2015-05-17,1,May,18:07:00,18,1,1,30
201501JI40350,0.018752,51.559104,3,2,1,2015-05-09,7,May,20:00:00,20,1,1,30
201501JI40351,0.086577,51.594158,3,2,1,2015-05-13,4,May,07:45:00,7,1,1,30
201501JI40352,0.097263,51.609884,3,2,1,2015-05-26,3,May,08:08:00,8,1,1,30
201501JI40354,0.102336,51.557096,3,3,2,2015-05-28,5,May,11:30:00,11,1,1,30
201501JI40355,0.039719,51.582752,3,2,1,2015-05-27,4,May,08:30:00,8,1,1,70
201501JI40356,0.024882,51.563944,3,2,1,2015-05-26,3,May,15:15:00,15,1,1,30
201501JI40357,0.012581,51.599047,3,2,2,2015-05-13,4,May,08:45:00,8,1,1,30
201501JI40358,0.04927,51.589689,3,2,2,2015-05-21,5,May,15:51:00,15,1,1,40
201501JI40359,0.028325,51.592661,3,1,1,2015-05-19,3,May,10:30:00,10,1,1,30
201501JI40360,0.071946,51.555029,3,3,1,2015-06-03,4,June,12:23:00,12,1,1,30
201501JI40361,0.066172,51.564483,3,2,1,2015-05-16,7,May,00:08:00,0,1,2,30
201501JI40362,0.107907,51.555917,3,2,1,2015-05-24,1,May,16:15:00,16,9,1,30
201501JI40363,0.029459,51.576005,3,1,1,2015-05-31,1,May,05:33:00,5,2,2,40
201501JI40364,0.066108,51.575815,3,1,1,2015-05-27,4,May,17:40:00,17,1,1,30
201501JI40365,0.080106,51.569453,3,2,1,2015-05-29,6,May,12:50:00,12,2,2,20
201501JI40366,0.110429,51.566753,3,2,3,2015-04-22,4,April,13:55:00,13,1,1,30
201501JI40367,0.12241,51.576159,3,1,1,2015-05-21,5,May,17:10:00,17,1,1,30
201501JI40368,0.058455,51.591687,3,2,1,2015-06-05,6,June,09:50:00,9,1,1,30
201501JI40369,0.067142,51.576337,3,1,1,2015-06-06,7,June,02:25:00,2,1,1,50
201501JI40371,0.054191,51.60597,3,1,1,2015-05-14,5,May,10:08:00,10,1,1,30
201501JI40372,0.050919,51.57824,3,3,1,2015-05-30,7,May,18:19:00,18,1,1,30
201501JI40373,0.06515,51.564232,3,2,1,2015-05-29,6,May,20:25:00,20,1,1,30
201501JI40375,0.066774,51.55548,3,2,1,2015-05-22,6,May,09:15:00,9,1,1,30
201501JI40376,0.08466,51.593293,3,1,1,2015-06-05,6,June,11:05:00,11,1,1,30
201501JI40377,0.083607,51.573437,2,1,1,2015-05-30,7,May,12:47:00,12,1,1,40
201501JI40378,0.042814,51.558418,3,4,1,2015-06-06,7,June,15:00:00,15,1,1,30
201501JI40379,0.074013,51.581431,2,1,1,2015-06-05,6,June,10:00:00,10,1,1,30
201501JI40380,0.052268,51.576148,3,2,2,2015-05-30,7,May,16:35:00,16,1,1,40
201501JI40381,0.093222,51.559687,3,1,1,2015-06-01,2,June,08:05:00,8,1,1,30
201501JI40382,0.06671,51.576344,3,2,1,2015-06-03,4,June,07:45:00,7,1,1,30
201501JI40383,0.015168,51.595496,2,1,1,2015-06-10,4,June,14:10:00,14,1,1,30
201501JI40385,0.022061,51.594658,3,2,1,2015-06-07,1,June,22:41:00,22,1,1,30
201501JI40386,0.095275,51.604344,3,2,1,2015-06-02,3,June,14:33:00,14,1,1,30
201501JI40387,0.033162,51.597523,3,2,1,2015-06-04,5,June,19:10:00,19,1,1,30
201501JI40388,0.080655,51.587788,3,2,1,2015-05-25,2,May,15:50:00,15,9,1,30
201501JI40389,0.093716,51.55788,3,2,1,2015-05-26,3,May,17:00:00,17,1,1,30
201501JI40390,0.069927,51.558212,3,2,1,2015-05-28,5,May,10:36:00,10,1,1,30
201501JI40392,0.119311,51.568482,3,2,1,2015-06-05,6,June,23:08:00,23,1,1,30
201501JI40393,0.066565,51.576347,3,2,2,2015-05-15,6,May,11:57:00,11,1,1,30
201501JI40394,0.025665,51.584794,3,2,1,2015-06-08,2,June,12:15:00,12,1,1,30
201501JI40396,0.137914,51.602047,3,2,1,2015-06-04,5,June,17:46:00,17,1,1,30
201501JI40398,0.081915,51.590104,3,1,1,2015-06-13,7,June,09:45:00,9,1,1,30
201501JI40399,0.092349,51.565818,3,1,1,2015-06-13,7,June,13:11:00,13,1,1,30
201501JI40400,0.128228,51.570928,3,2,1,2015-06-11,5,June,00:05:00,0,1,1,30
201501JI40401,0.078069,51.54377,3,2,1,2015-06-13,7,June,14:38:00,14,1,1,30
201501JI40402,0.067284,51.563564,3,2,1,2015-06-08,2,June,16:09:00,16,1,1,30
201501JI40403,0.083755,51.573525,2,3,1,2015-06-12,6,June,15:24:00,15,1,1,40
201501JI40404,0.063909,51.559128,3,3,1,2015-06-09,3,June,08:05:00,8,1,1,30
201501JI40406,0.061836,51.561142,3,2,1,2015-06-15,2,June,18:35:00,18,1,1,30
201501JI40407,0.117351,51.582186,3,2,1,2015-05-26,3,May,16:35:00,16,1,1,30
201501JI40408,0.05704,51.569949,3,1,1,2015-06-16,3,June,15:15:00,15,1,1,30
201501JI40409,0.069594,51.557229,2,1,1,2015-04-11,7,April,01:48:00,1,1,1,30
201501JI40410,0.02842,51.60453,3,2,17,2015-06-16,3,June,17:35:00,17,1,1,30
201501JI40412,0.064195,51.571802,3,2,3,2015-06-20,7,June,18:00:00,18,1,2,30
201501JI40414,0.035878,51.593699,3,1,1,2015-06-21,1,June,17:06:00,17,1,1,30
201501JI40416,0.036043,51.594146,3,2,1,2015-06-12,6,June,14:15:00,14,1,1,50
201501JI40417,0.117499,51.582273,3,3,2,2015-06-08,2,June,18:30:00,18,1,1,50
201501JI40418,0.060224,51.576548,3,1,1,2015-06-21,1,June,14:14:00,14,1,1,40
201501JI40419,0.062713,51.590083,2,2,1,2015-06-15,2,June,15:45:00,15,1,1,30
201501JI40420,0.084461,51.566858,3,2,1,2015-06-20,7,June,18:33:00,18,1,2,30
201501JI40421,0.092862,51.595844,3,1,1,2015-06-22,2,June,08:42:00,8,1,1,30
201501JI40425,0.06986,51.559922,3,2,1,2015-06-19,6,June,16:42:00,16,1,1,30
201501JI40426,0.021549,51.589631,3,2,1,2015-06-22,2,June,00:13:00,0,1,1,30
201501JI40427,0.060322,51.55955,3,2,2,2015-06-26,6,June,10:54:00,10,1,1,50
201501JI40429,0.099696,51.578097,3,2,2,2015-06-26,6,June,13:02:00,13,1,1,40
201501JI40430,0.095994,51.560357,3,2,2,2015-06-04,5,June,15:40:00,15,1,1,30
201501JI40432,0.110429,51.566753,2,1,1,2015-06-15,2,June,15:10:00,15,1,1,40
201501JI40433,0.097544,51.6097,3,2,1,2015-05-07,5,May,19:47:00,19,1,1,30
201501JI40434,0.020513,51.598821,3,2,1,2015-06-06,7,June,09:45:00,9,1,1,30
201501JI40435,0.037614,51.593759,3,2,1,2015-06-07,1,June,07:24:00,7,1,1,30
201501JI40436,0.119167,51.568484,3,2,1,2015-06-15,2,June,18:00:00,18,1,1,30
201501JI40438,0.082109,51.588032,3,1,1,2015-06-18,5,June,12:15:00,12,1,1,30
201501JI40439,0.104599,51.565509,3,1,1,2015-06-29,2,June,08:17:00,8,1,1,30
201501JI40440,0.054566,51.572691,3,1,1,2015-06-29,2,June,18:10:00,18,1,1,30
201501JI40441,0.06008,51.576551,3,3,1,2015-06-11,5,June,07:16:00,7,1,1,40
201501JI40442,0.107953,51.566258,3,1,1,2015-06-23,3,June,23:03:00,23,1,1,30
201501JI40443,0.042978,51.60068,3,2,1,2015-06-18,5,June,18:47:00,18,1,1,30
201501JI40444,0.023407,51.569725,3,2,1,2015-06-10,4,June,20:20:00,20,1,1,30
201501JI40445,0.114431,51.578372,3,2,1,2015-06-24,4,June,08:30:00,8,1,1,30
201501JI40446,0.09178,51.562861,3,3,2,2015-05-11,2,May,18:55:00,18,1,1,30
201501JI40447,0.081778,51.596581,3,2,1,2015-05-12,3,May,18:18:00,18,1,1,30
201501JI40449,0.046161,51.591182,3,2,1,2015-06-27,7,June,11:25:00,11,1,1,40
201501JI40450,0.076793,51.556922,3,2,1,2015-07-02,5,July,15:40:00,15,1,1,30
201501JI40452,0.08699,51.565374,3,2,1,2015-07-03,6,July,08:49:00,8,1,1,30
201501JI40453,0.040888,51.592713,3,2,1,2015-07-04,7,July,09:50:00,9,1,1,40
201501JI40454,0.095323,51.564596,2,2,1,2015-07-02,5,July,15:25:00,15,1,1,30
201501JI40455,0.083603,51.573348,2,1,1,2015-07-05,1,July,17:00:00,17,1,1,30
201501JI40456,0.082744,51.560863,3,3,1,2015-06-13,7,June,15:40:00,15,1,1,30
201501JI40457,0.089157,51.574868,3,2,2,2015-06-11,5,June,19:35:00,19,1,1,50
201501JI40459,0.093856,51.557788,3,1,1,2015-06-10,4,June,10:35:00,10,1,1,30
201501JI40460,0.049813,51.576101,3,2,2,2015-07-06,2,July,21:22:00,21,1,1,40
201501JI40461,0.11028,51.566666,2,2,1,2015-07-05,1,July,18:10:00,18,1,1,30
201501JI40463,0.082173,51.573643,3,2,1,2015-06-22,2,June,02:25:00,2,1,2,40
201501JI40464,0.079872,51.586453,3,1,1,2015-06-30,3,June,13:13:00,13,1,1,30
201501JI40466,0.0661,51.575636,3,3,2,2015-07-12,1,July,14:25:00,14,1,1,30
201501JI40467,0.091768,51.565738,3,2,2,2015-06-28,1,June,14:30:00,14,1,1,30
201501JI40468,0.034685,51.602533,3,1,1,2015-05-19,3,May,16:30:00,16,1,1,30
201501JI40469,0.053552,51.579003,3,3,1,2015-06-24,4,June,15:50:00,15,1,1,30
201501JI40470,0.023005,51.576926,3,2,1,2015-07-04,7,July,19:10:00,19,1,1,30
201501JI40471,0.11574,51.56306,3,2,1,2015-07-07,3,July,20:35:00,20,1,1,30
201501JI40472,0.067284,51.563564,3,1,1,2015-07-01,4,July,08:10:00,8,1,1,30
201501JI40473,0.114604,51.563441,3,1,1,2015-07-13,2,July,09:10:00,9,2,2,30
201501JI40474,0.084117,51.581432,3,2,1,2015-07-05,1,July,14:50:00,14,1,1,30
201501JI40476,0.057996,51.581533,3,2,1,2015-06-14,1,June,17:40:00,17,1,1,30
201501JI40477,0.066376,51.575361,3,1,1,2015-06-21,1,June,13:52:00,13,1,1,30
201501JI40478,0.064648,51.572244,3,2,2,2015-06-26,6,June,14:00:00,14,1,1,30
201501JI40480,0.086925,51.548199,3,2,1,2015-06-30,3,June,18:50:00,18,1,1,30
201501JI40481,0.081549,51.559985,3,1,1,2015-07-02,5,July,14:30:00,14,1,1,30
201501JI40483,0.114506,51.564432,3,2,1,2015-06-17,4,June,15:00:00,15,1,1,30
201501JI40484,0.095467,51.564593,3,2,1,2015-06-24,4,June,18:17:00,18,1,1,30
201501JI40485,0.079078,51.559579,3,2,1,2015-07-14,3,July,07:45:00,7,2,2,30
201501JI40486,0.083587,51.569841,3,1,1,2015-06-17,4,June,15:45:00,15,9,1,30
201501JI40487,0.060224,51.576548,3,2,5,2015-06-21,1,June,00:04:00,0,1,1,30
201501JI40488,0.110924,51.568093,3,2,1,2015-07-06,2,July,10:46:00,10,1,1,30
201501JI40490,0.083888,51.566958,3,2,2,2015-07-04,7,July,20:50:00,20,1,1,30
201501JI40491,0.066561,51.576257,3,2,1,2015-07-15,4,July,11:40:00,11,8,2,40
201501JI40492,0.070249,51.587523,3,2,3,2015-06-27,7,June,11:15:00,11,1,1,30
201501JI40493,0.07826,51.554288,3,2,1,2015-06-30,3,June,20:20:00,20,1,1,30
201501JI40494,0.11457,51.612452,3,2,1,2015-07-01,4,July,08:50:00,8,1,1,30
201501JI40496,0.073282,51.5622,3,2,1,2015-07-05,1,July,19:29:00,19,1,1,30
201501JI40497,0.061809,51.579668,3,2,3,2015-07-12,1,July,00:10:00,0,1,1,40
201501JI40498,0.048601,51.571626,3,2,1,2015-07-19,1,July,19:00:00,19,1,1,40
201501JI40499,0.08696,51.602514,3,2,6,2015-07-18,7,July,16:47:00,16,1,1,30
201501JI40500,0.105703,51.608115,3,1,1,2015-07-05,1,July,17:00:00,17,1,1,30
